7.130579639724059859e+01
1.481380595584135449e+02
1.497532728269736424e+02
1.478078705224264411e+02
1.502881267390705773e+02
1.498445409558151198e+02
6.956090758915686934e+01
1.014830371724342797e+02
1.476555651717742705e+02
1.501463381124087846e+02
7.041835417451734713e+01
1.322598816803647708e+02
8.223882041389670405e+01
1.495478772485938350e+02
1.436519198291950374e+02
8.241933904792172427e+01
7.082952633115630192e+01
1.493873592355989217e+02
1.482926169657162063e+02
1.218806564155898258e+02
1.498819910693763120e+02
1.500141208628449476e+02
1.481315219299315231e+02
1.447684952668763572e+02
1.438135172074003947e+02
1.448831847571740639e+02
1.443089332266355882e+02
1.111962722099260503e+02
1.184694794173269798e+02
9.194385686259485624e+01
1.331759724491722636e+02
1.486445680939362433e+02
7.422576138630877551e+01
1.501808385241120618e+02
1.322598816803647708e+02
1.503541378833557474e+02
7.047436475614669860e+01
1.501674113852384664e+02
1.491023463725519207e+02
1.437247943689986300e+02
1.463810422222145746e+02
6.433610446113368653e+01
6.112272026181458529e+01
1.494536464826860538e+02
6.561548184059682853e+01
1.187797950207529425e+02
1.028231000442786893e+02
5.134689776292479735e+01
1.498310576365454097e+02
1.493708302778689756e+02
